,twitterid,Date,User,Tweet,source,likes,replycount,retweets
271,1577918104004448257,2022-10-06 07:06:06+00:00,AdoptionsUk,"Please retweet to help Lina find a home #KENT #UK 

Aged 1, found in a very neglected state, she is now looking for a loving adult home as the only pet. She is nervous especially of men but loves cuddles when she knows you. 
DETAILS 👇
https://t.co/0A3A0wIa2D
#dogs #pets #animals https://t.co/R0KpkV9pTD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",416,9,628
272,1577912645084119040,2022-10-06 06:44:25+00:00,AdoptionsUk,"URGENT, please retweet to help Bertie find a home #BASILDON #ESSEX #UK 

Aged 12.5! Looking for a quiet adult home as the only pet. He's a spritely, typical little Terrier that deserves to be in a loving home 🍀

DETAILS or APPLY👇
https://t.co/wLGyMdGFUJ……
#dogs #pets #animals https://t.co/wQ0TK2lgl2","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",338,2,516
273,1577860000172498944,2022-10-06 03:15:13+00:00,sri50,"#PS1 worldwide blockbuster, as it crosses ₹300 Cr !
In #UK &amp; #Australia becomes number 1 Tamil grosser and all set to break record in #USA!
In #TamilNadu on a record spree! https://t.co/X4Zbk9yKcb","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3761,11,442
274,1577747853925138452,2022-10-05 19:49:36+00:00,EvaFoxU,"Tesla Model Y continues to take over the automotive market and is on its way to becoming the best-selling car. In September 2022, the electric SUV became the 2nd best-selling car in the UK

#Tesla #ModelY #UK
https://t.co/WCU0tNW4m3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",378,27,39
275,1577714770274390028,2022-10-05 17:38:08+00:00,AdoptionsUk,"Please retweet to help Libby find a home #YORKSHIRE #UK 
Husky x Pomeranian aged 18 months, looking for a quiet home to build her confidence. She needs to live with another playful dog as this will be her first home🐶✅

DETAILS or APPLY👇
https://t.co/A31YYUciW2……
#Husky #dogs https://t.co/ijSMwAF7fz","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",276,11,429
276,1577702809713229824,2022-10-05 16:50:36+00:00,white_lenka,Official cat 🐱 of the #UK government has more #Twitter followers than the UK’s Prime Minister @trussliz https://t.co/Cuc96028KN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1451,53,98
277,1577699784290353153,2022-10-05 16:38:35+00:00,AdoptionsUk,"Please retweet to help Teddy and Tommy find a home together #LANCASHIRE #UK 

BONDED PAIR, both aged about 11, they enjoy their walks and have lived around children. 
Please see full details and contact the shelter for more info👇
https://t.co/JNwk7x6L4m
#Shihtzu  #Chihuahua https://t.co/0Jy2WnuYIB","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",737,25,1031
278,1577691809823735808,2022-10-05 16:06:54+00:00,kiraincongress,"We will support #Ukraine until the last #russian tank is dragged away by the last Ukrainian tractor, – #UK Foreign Secretary @JamesCleverly . 
The war shows us who our true friends are🇬🇧","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",909,28,158
279,1577621279590465536,2022-10-05 11:26:38+00:00,kiraincongress,"“Ukraine can win, Ukraine must win, and Ukraine will win!”. In the powerful speech @trussliz once again pledged #UK’s support for 🇺🇦. When we are united, #putin is running out of options to avoid defeat.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943,20,136
280,1577544743071907841,2022-10-05 06:22:30+00:00,praisethesteph,"#Ukraine/#Russia 🇺🇦🇷🇺:

🇺🇦#Ukrainian FV104 Samaritan armoured ambulance delivered from 🇬🇧#UK. It has a capacity for up to 6 casualties. https://t.co/frHiybwliE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1315,14,124
281,1577536361380339714,2022-10-05 05:49:12+00:00,AdoptionsUk,"Please retweet to help Lina find a home #KENT #UK 

Aged 1, found in a very neglected state, she is now looking for a loving adult home as the only pet. She is nervous especially of men but loves cuddles when she knows you. 
DETAILS 👇
https://t.co/isJIm3dPz0
#dogs #pets #animals https://t.co/EH4VPUKmbr","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",280,9,450
282,1577356350610448388,2022-10-04 17:53:54+00:00,AdoptionsUk,"Please retweet to help Lina find a home #KENT #UK 

Aged 1, found in a very neglected state, she is now looking for a loving adult home as the only pet. She is nervous especially of men but loves cuddles when she knows you. 
DETAILS 👇
https://t.co/isJIm3dPz0
#dogs #pets https://t.co/3YNA25aWaj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",510,8,756
283,1577260929041207296,2022-10-04 11:34:44+00:00,AdoptionsUk,"Please retweet to help Collie find a home #KENT #UK 

Lovely Lurcher pup aged 5 months, shy at the moment, looking for an active family that can go on with training.

DETAILS or APPLY👇
https://t.co/isJIm3enoy
#dogs #AdoptDontShop https://t.co/bbY5KkgZgd","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",485,5,718
284,1577254750663282689,2022-10-04 11:10:11+00:00,AdoptionsUk,"I have just seen someone posting a picture of their dog with puppies on Twitter, bitches giving birth in the coming weeks in time for xmas. How long before they are pregnant again and again and again?
Dogs are being destroyed because we already have more pets than homes #UK https://t.co/kfzV4rIo51","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",269,27,260
285,1577184048077688832,2022-10-04 06:29:14+00:00,Lowetennant,"#petshopboys #80s #UK @petshopboys 
Today is Chris's birthday which he is celebrating in #LosAngeles. @petshopboys  are looking forward to their two sold-out Hollywood Bowl shows with @neworder https://t.co/TKOiJTSQvj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",369,19,28
286,1577032230861697024,2022-10-03 20:25:58+00:00,AdoptionsUk,"Please retweet to help Vincent find a home #LEEDS #UK 

Very pretty, aged 5-7, looking for a calm adult home as the only pet. 

DETAILS or APPLY👇
https://t.co/oQx13t1B6b……
#dogs #pets #animals #AdoptDontShop https://t.co/8wqtt69dHv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",313,2,473
287,1577028940191133696,2022-10-03 20:12:53+00:00,AdoptionsUk,"Please share to help Rikki find a home #LIVERPOOL #UK 

Aged 8, Rikki has been in the shelter for 5 years! 💔
He is looking for an experienced adult home as the only pet. 
Please give him an extra retweet 🍀 

DETAILS or APPLY👇
https://t.co/1ggQiRANJV

#dogs #pets #animals https://t.co/B0P2AYFzoH","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",410,8,698
288,1577008371391115266,2022-10-03 18:51:09+00:00,AdoptionsUk,"Please retweet, special appeal to help Apollo find a home #LEEDS #UK 

Aged 18 months, he has a degenerative hip condition which means his life expectancy is limited. 
He is looking for a quiet adult home as the only pet 🙏

DETAILS or APPLY👇
https://t.co/y6tf4WAodm… https://t.co/aGY0jXokHn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",284,6,455
289,1576822193639411712,2022-10-03 06:31:21+00:00,AdoptionsUk,"Please retweet to help Banksy find a home #BRISTOL #UK 
Friendly Staffordshire Bull Terrier aged 3-6, looking for and adult home as the only pet. 
He's been over looked please share again? 🍀

DETAILS or APPLY👇
https://t.co/TsgPD01Q1m

#dogs #dogsoftwitter  #pets #AdoptDontShop https://t.co/9DxQ6N0DnD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",380,4,620
290,1576661472683634688,2022-10-02 19:52:42+00:00,AdoptionsUk,"Please retweet to help Arthur find a home #EDINBURGH #SCOTLAND #UK 
#dogs https://t.co/hgM20YeOCj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",353,8,535
291,1576649563565219840,2022-10-02 19:05:23+00:00,AdoptionsUk,"Please retweet to help Moody find a home #PORTSMOUTH #HAMPSHIRE #UK 

Beautiful Collie aged 6, sadly he has only got 3 legs but he manages well. He may be able to live with another dog, possibly a cat in an adult home 
DETAILS or APPLY
https://t.co/FHb1QENjbX
#dogs #pets #Collie https://t.co/DcwHpPYYtF","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",393,8,569
292,1576645387573776384,2022-10-02 18:48:47+00:00,frankie2001mia,"Stanley Tucci is a #NationalTreasure
Britain and America did a prisoner exchange it seems.
They got James Corden we got Tucci.
I think we won.
#usa #uk #jamescorden #stanleytucci https://t.co/LmNAiXmxQ2","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",515,22,29
293,1576642369063378944,2022-10-02 18:36:48+00:00,AdoptionsUk,"URGENT, please retweet to HELP FIND THE OWNER of this elderly dog (possibly deaf) FOUND #BUCKINGHAM #UK 

Sunday 2 Oct, found on the road, micro chip registered to #LEICESTER  but the phone number is dead 💔
NOW IN COUNCIL POUND 

INFO👇👇
https://t.co/Tx68g1CAPQ
#dogs #pets https://t.co/3cnm7rOSkz","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",366,12,800
294,1576628348427866112,2022-10-02 17:41:05+00:00,AdoptionsUk,"Please retweet to help Boris find a home #LINCOLNSHIRE #UK 

Stunning Irish Wolfhound Cross aged 4, looking for an experienced adult home as the only pet. He will enjoy dog pals to walk with . 
DETAILS 👇
https://t.co/XuhMVnraKn
#dogs #RescueDog https://t.co/k1HW2U51rN","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",441,11,697
295,1576553519338831872,2022-10-02 12:43:44+00:00,taran_adarsh,"#VikramVedha - #Overseas...
⭐ Day 1: $ 1.003 mn
⭐ Day 2: $ 950k
⭐ Total: $ 1.953 mn [₹ 15.94 cr]
Key markets [Day 2]...
⭐ #US + #Canada: $ 356,699
⭐ #UK: $ 50,548
⭐ #UAE: $ 262,885
⭐ #GCC: $ 125,912
⭐ #Australia: $ 62,001
⭐ #NZ + #Fiji: $ 15,067
⭐ #Singapore: $ 12,587 https://t.co/9bILXsUk3T","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2518,31,140
296,1576548322982010883,2022-10-02 12:23:05+00:00,AdoptionsUk,"Please retweet to help Banksy find a home #BRISTOL #UK 
Friendly Staffordshire Bull Terrier aged 3-6, looking for and adult home as the only pet. 
He's been over looked please share again? 🍀

DETAILS or APPLY👇
https://t.co/TsgPD01Q1m

#dogs #dogsoftwitter  #pets #AdoptDontShop https://t.co/MQmNt8c26J","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",319,7,498
297,1576518095564201986,2022-10-02 10:22:58+00:00,AdoptionsUk,"Please retweet, 96 Shih Tzu dogs seized from a house in #CORNWALL #UK 
Neglected, matted, flea infested. This is the reality behind cute pups advertised online. 
Please don't buy puppies and kittens. 
Mums are often bred over and over in vile conditions. 
https://t.co/JQnZFccafP https://t.co/YtfCjkvI5A","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",974,47,1254
298,1576514251258155008,2022-10-02 10:07:42+00:00,sri50,"In the overseas market of  #USA, #UK &amp; #Australia #PS1 by its opening weekend is all set to become the highest ever #Tamil grosser of all times! 
#ManiRatnam’s mesmerising movie #PonniyanSelvan https://t.co/9Tba8S13ms","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2209,8,235
299,1576501606564384769,2022-10-02 09:17:27+00:00,AdoptionsUk,"Please retweet to help Deano find a home #STAFFORDSHIRE #UK 

Beautiful Collie cross Spaniel aged 3, he can live with children aged 8+ as the only pet in the home. 

DETAILS or APPLY👇
https://t.co/ckg7fEkXZS

#dogs #Collies #pe https://t.co/5L5O3ldz1F","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",278,3,492
300,1576501139771645953,2022-10-02 09:15:36+00:00,bettanyhughes,"Some of the most incredible, newly discovered #ancient #mosaics I’ve ever seen - coming up in 15 mins ⁦@BBCWorld⁩ #Zeugma #WondersofTurkey - coming to #UK and free view v soon! x https://t.co/NR4XGHiBCg","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928,19,67
301,1576309262308954112,2022-10-01 20:33:09+00:00,AdoptionsUk,"Please retweet to help Arthur find a home #BRISTOL #UK 
Beautiful Foxhound aged 7, he may be able to live with another dog in an adult home. He will need to live outside the house to start. 
PLEASE SHARE 🙏

DETAILS or APPLY👇
https://t.co/vdekTARRhs……
☎️01275474719
#dogs https://t.co/FJv41AZf4a","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",355,4,636
302,1576205611574128642,2022-10-01 13:41:16+00:00,AdoptionsUk,"Please retweet to help Boris find a home #LINCOLNSHIRE #UK 

Stunning Irish Wolfhound Cross aged 4, looking for an experienced adult home as the only pet. He will enjoy dog pals to walk with . 
DETAILS 👇
https://t.co/XuhMVnraKn
#dogs #pets #Hounds https://t.co/GNfU9NgcJ8","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",318,6,541
303,1576203763722817537,2022-10-01 13:33:56+00:00,AdoptionsUk,"Please retweet to help Ah find a home #BRIDGEND #WALES #UK 

Beautiful Border collie aged 5-7, he needs to be the only dog, possibly could live with a cat and needs an adult home where someone can go on with training and help build his confidence 
DETAILS 
https://t.co/gamLe6Mzk3 https://t.co/S1HmHe9apT","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",378,5,521
304,1576177186389696512,2022-10-01 11:48:19+00:00,taran_adarsh,"#VikramVedha - #Overseas - Day 1... Includes paid previews...
⭐ #US + #Canada: $ 362,161
⭐ #UK: $ 50,622
⭐ #UAE: $ 252,224
⭐ #GCC: $ 165,856
⭐ #Australia: $ 74,730
⭐ #NewZealand + #Fiji: $ 13,260
⭐ #Singapore: $ 11,875
⭐ #ROW: $ 71,942

⭐ Total: $ 1,002,670 [₹ 8.19 cr] https://t.co/OzJKbpfJ8p","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3460,92,254
305,1576156417761107968,2022-10-01 10:25:48+00:00,AdoptionsUk,"Please retweet to help Libby find a home #YORKSHIRE #UK 
Husky x Pomeranian aged 18 months, looking for a quiet home to build her confidence. She needs to live with another playful dog as this will be her first home🐶✅

DETAILS or APPLY👇
https://t.co/A31YYUcQLA…
#Husky #dogs https://t.co/csYCvikZHl","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",295,11,456
306,1576074427892060160,2022-10-01 05:00:00+00:00,AdoptionsUk,"Please retweet to help Bruce find a FOSTER HOME #LANCASHIRE #UK 

Rottweiler aged 9, looking for an adult home with large breed experience. He needs to be the only pet. He's recently had a tumour removed but it's not slowed him down❤️
DETAILS or APPLY
https://t.co/VvD6WeBAhc… https://t.co/WhcM6xgBCn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",323,2,517
307,1575945888597352448,2022-09-30 20:29:14+00:00,AdoptionsUk,"Please retweet to help Moody find a home #PORTSMOUTH #HAMPSHIRE #UK 

Beautiful Collie aged 6, sadly he has only got 3 legs but he manages well. He may be able to live with another dog, possibly a cat in an adult home 
DETAILS or APPLY
https://t.co/FHb1QENjbX
#dogs #pets #Collie https://t.co/qF5AjDQbF1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",297,5,491
308,1575929334438559744,2022-09-30 19:23:27+00:00,AdoptionsUk,"Please retweet, these are the longest stayers currently at #Manchester Dogs Home #UK 

Not much interest at all in any of these poor chaps.
If you can help please check their pages 💔

https://t.co/fG3Q5eXfri
https://t.co/m0Q3Opjblm
https://t.co/aVmFOiMXv5 https://t.co/O2OJi8X5zY","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",294,7,568
309,1575928578717384718,2022-09-30 19:20:27+00:00,AdoptionsUk,"Please retweet, RESCUE SPACE needed for female XL Bulldog, fraudulently handed over as a stray. #KENT #UK 

Aged 1, she has already had puppies, she has a Cherry and is very shut down. RESCUE SPACE ONLY. 
@SwaleCouncil 
☎️ 01795 417850
#RescueDogs #dogs https://t.co/gJKCz9ve5n","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",305,6,526
310,1575901392090279936,2022-09-30 17:32:25+00:00,AdoptionsUk,"URGENT please retweet to help Dyson and Esme find a home #KENT #UK 
Bonded pair aged 7 and 8, they are desperate for an adult home as the only pets. 
Please share to help them avoid separation 🙏

DETAILS or APPLY👇
https://t.co/isJIm3vqqy
#dogs #SharPei https://t.co/P4AnqFu3gt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",296,6,502
311,1575861061521113089,2022-09-30 14:52:09+00:00,EuropeElects,"UK (GB), Omnisis poll:

LAB-S&amp;D: 55% (+11)
CON~ECR: 23% (-9)
LDEM-RE: 7% (-3)
SNP-G/EFA: 5% (+1)
GREENS-G/EFA: 5%
REFORM~NI: 3% (-1)

+/- vs. 23-26 Sep

Fieldwork: 29-30 September 2022
Sample size: N/A

➤ https://t.co/Oc1WEqP3kq

#UK #LizTruss #KeirStarmer https://t.co/68oO3hvn0X","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",477,22,52
312,1575859706446245889,2022-09-30 14:46:46+00:00,nexta_tv,"The #UK imposed sanctions against the head of the Central Bank of the #Russian Federation, Elvira Nabiullina. https://t.co/bOFlyppGUG","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1299,24,104
313,1575859317793857536,2022-09-30 14:45:14+00:00,EuropeElects,"UK (GB), PeoplePolling poll:

LAB-S&amp;D: 50% (+10)
CON~ECR: 20% (-8)
LDEM-RE: 9% (-1)
GREENS-G/EFA: 8%
SNP-G/EFA: 5% (-1)
REFORM~NI: 3% (-1)
PC-G/EFA: 0% (-1)

+/- vs. 21 Sep

Fieldwork: 29 September 2022
Sample size: 2,216

➤ https://t.co/Oc1WEqP3kq

#UK #LizTruss #KeirStarmer https://t.co/5mKUeUjW4P","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",346,10,28
314,1575771060490096640,2022-09-30 08:54:31+00:00,Mike_Fabricant,"The #UK and this Government is doing more than any other country to shield us all from the massive worldwide cost of energy hike.
Now we must tackle the cost of mortgage interest rates. https://t.co/uGV1PaK27s","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",709,1430,220
315,1575526142232100866,2022-09-29 16:41:18+00:00,EuropeElects,"UK (GB), YouGov poll:

LAB-S&amp;D: 54% (+9)
CON~ECR: 21% (-7)
LDEM-RE: 7% (-2)
GREENS-G/EFA: 6% (-1) 
SNP-G/EFA: 5% (+1)
REFORM~NI: 4% (+1
PC-G/EFA: 1%

+/- vs. 23-25 September 2022

Fieldwork: 28-29 September 2022
Sample size: N/A
➤ https://t.co/7gcpMz8djk

#UK #LizTruss https://t.co/Lrdt2QqYgG","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",891,63,136
316,1575518266193330180,2022-09-29 16:10:01+00:00,AdoptionsUk,"Please retweet to help Libby find a home #YORKSHIRE #UK 
Husky x Pomeranian aged 18 months, looking for a quiet home to build her confidence. She needs to live with another playful dog as this will be her first home🐶✅

DETAILS or APPLY👇
https://t.co/ZiSD8UR6Mh
#Husky #dogs https://t.co/sZYh8u8Qiv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",450,20,704
317,1575495844249227269,2022-09-29 14:40:55+00:00,AdoptionsUk,"Please retweet to help Bella and Charlie find a home together #DERBY #NOTTINGHAM #BURTON #UK

BONDED PAIR, THEY WILL NOT BE SPLIT, aged 6, Golden Retrievers, previously only used for breeding. 
If you can offer both a home contact the shelter 
👇
https://t.co/dVTfgWxkAN
#dogs https://t.co/iAzMkpqGWJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",317,1,518
318,1575474370310553605,2022-09-29 13:15:35+00:00,AdoptionsUk,"URGENT, please retweet to help Brian, Polly and Peanut find a home together #LIVERPOOL #UK 

BONDED TRIO, aged 2-5, they can live with children aged 12+ as the only pets in the home. They are housetrained and can be left for short periods. 

DETAILS 👇
https://t.co/fFjANTT5kj… https://t.co/aWm1NbBFkN","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",344,8,554
319,1575456972270362625,2022-09-29 12:06:27+00:00,AdoptionsUk,"Please retweet to help Arthur find a home #LEEDS #UK 

Friendly Schnauzer Cross aged 5-7, looking for a quiet adult home as the only pet. He enjoys walks and is housetrained. 
DETAILS or APPLY
https://t.co/ohObieYbLX
#dogs #Schnauzer #AdoptDontShop https://t.co/izOWzDNFUR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",479,4,673
320,1575377342611988481,2022-09-29 06:50:02+00:00,AdoptionsUk,"Please retweet to help Moody find a home #PORTSMOUTH #HAMPSHIRE #UK 

Beautiful Collie aged 6, sadly he has only got 3 legs but he manages well. He may be able to live with another dog, possibly a cat in an adult home 
DETAILS or APPLY
https://t.co/FHb1QEvIkp
#dogs #pets #Collie https://t.co/Uk1UWzdwBd","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",316,6,465
321,1575376704599719936,2022-09-29 06:47:30+00:00,elerianm,"It's increasingly clear that the #UK came close to a consequential financial accident that would have had damaging economic spillovers, domestically and internationally
The @BankOfEngland intervention averted that for now but can't reconcile the growing inconsistencies/imbalances","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1136,68,212
322,1575245617684684800,2022-09-28 22:06:36+00:00,BossBlunts1,Bank of #England buying #UK Treasury #Bonds at ANY COST to prevent market collapse... #hyperinflation #stockmarketcrash https://t.co/rmsnqH1xij,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",650,43,194
323,1575228540668215322,2022-09-28 20:58:45+00:00,elerianm,"The week when the #UK's policy approach became less and less coherent:
Thursday: The @BankOfEngland announces liquidity reduction via QT;
Friday: The government announces unfunded tax cuts;
Tuesday: BoE Chief Economist signals a more hawkish policy;
Today: BoE to inject liquidity","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",753,71,148
324,1575206254058020865,2022-09-28 19:30:11+00:00,AdoptionsUk,"Please retweet to help Trigger find a home #KENT #UK 

Playful Parson's Terrier aged 1, looking for an active home. He can live with older children but needs to be the only pet. 
DETAILS or APPLY👇
https://t.co/isJIm3enoy
☎️01797 366620 https://t.co/Sjw0Hl9Ai4","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",361,6,594
325,1575190312795807744,2022-09-28 18:26:50+00:00,MarkClaytonFCDO,"Lukashenko’s visit to Abkhazia shows total disregard for UN charter &amp; principles of Helsinki final act regarding respect for territorial integrity and sovereignty of #Georgia. 
The #UK stands firm in its support for Georgia in the face of this further provocation.

@UKinGeorgia","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",455,16,99
326,1575153547536220166,2022-09-28 16:00:45+00:00,AdoptionsUk,"Please retweet to help Charlie find a home #CLWYD #NorthWales #Wales #UK 
Calm Collie aged 2, given up due to owner's ill health. He needs an adult home and gets on with other dogs. He is housetrained🐶✅

DETAILS or APPLY👇
https://t.co/ltjSZH9fmP……
#dogs #Collie #pets https://t.co/cFV9Vs3I9d","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",347,8,528
327,1575076369116983296,2022-09-28 10:54:04+00:00,AdoptionsUk,"Please retweet to help Nala and Cole find a home together #LANCASHIRE #UK 

Brothers and sister Border Collies aged 7. They get on well with other dogs and cab live with children aged 5+✅
DETAILS or APPLY👇
https://t.co/JNwk7wP9FM

#dogs #Collies #animals https://t.co/c1cYvlkqji","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",313,7,548
328,1575038607277969408,2022-09-28 08:24:01+00:00,AliciaMimundo,"Catedral de Lincoln #UK

(Foto ©️EnglishCathedrals) 

https://t.co/pj8E7R8Q72 https://t.co/6Gkmi6t45F","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",596,4,64
329,1575021619948359682,2022-09-28 07:16:31+00:00,thegirdlengr,"Just IN: ""Breast Binding Could Be Child Abuse!"" - Met Police
#UK: Chest binding is potential child abuse, the Metropolitan Police has said, as concerns are raised over the actions of a trans charity .
Scotland Yard has said that if police receive reports of a child using a breast https://t.co/heFQHtGEBP","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",818,18,264
330,1574860517969109007,2022-09-27 20:36:21+00:00,AdoptionsUk,"Please retweet to help Goji fin a home #LIVERPOOL #UK 
Friendly English Bull Terrier cross aged 2-5, sadly lost part of his nose being used in illegal badger baiting. He's looking for a loving home, children aged 12+ as the only pet. 
DETAILS 👇
https://t.co/r58cidGeJC…… https://t.co/sWX2R2Bqtc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",376,8,611
331,1574822284082253834,2022-09-27 18:04:25+00:00,AdoptionsUk,"URGENT, please retweet to help Brian, Polly and Peanut find a home together #LIVERPOOL #UK 

BONDED TRIO, aged 2-5, they can live with children aged 12+ as the only pets in the home. They are housetrained and can be left for short periods. 

DETAILS 👇
https://t.co/7dzeqSQevX https://t.co/4QogJgXWKt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",409,10,618
332,1574812904318275590,2022-09-27 17:27:09+00:00,_AhmedQuraishi,#Pakistan's incoming Finance Minister @MIshaqDar50 returns after defeating unprecedented smear campaign from 2014 to 2018 based on #fakenews that fell apart in courts in both the #UK and #Pakistan. A Pakistani TV network apologized and shutdown British operations as a result /1 https://t.co/zSu1VvWYXo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2037,101,1146
333,1574783877243191298,2022-09-27 15:31:49+00:00,AdoptionsUk,"Please retweet to help Bruce find a FOSTER HOME #LANCASHIRE #UK 

Rottweiler aged 9, looking for an adult home with large breed experience. He needs to be the only pet. He's recently had a tumour removed but it's not slowed him down❤️
DETAILS or APPLY
https://t.co/JNwk7x6L4m https://t.co/UP5AzoynrH","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",270,2,409
334,1574760247771758592,2022-09-27 13:57:55+00:00,AdoptionsUk,"Please retweet APPEAL FOR INFO, 5 puppies found dumped in woodland in #SHEFFIELD #UK 
Do you know who was responsible? 
☎️03001238018
#dogs #puppies https://t.co/afN4JqLKJO","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",343,26,550
335,1574756157658468358,2022-09-27 13:41:40+00:00,AdoptionsUk,"Please retweet to help Trigger find a home #KENT #UK 

Playful Parson's Terrier aged 1, looking for an active home. He can live with older children but needs to be the only pet. 
DETAILS or APPLY👇
https://t.co/isJIm3dPz0
☎️01797 366620
#dogs #pets #animals #AdoptDontShop https://t.co/xniOQ5COp3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",263,5,429
336,1574746306198880256,2022-09-27 13:02:31+00:00,AdoptionsUk,"Please retweet to help Winston find a home #ESSEX #UK 
Aged 9, Malinois Cross, found abandoned in a car on a hot day, he can live with older children and dogs🐶✅
DETAILS or APPLY👇
https://t.co/L50hh5tPlo 
#Malinois #dogs #dogsoftwitter  #AdoptDontShop https://t.co/xAUDhD7gmz","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",266,2,394
